record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,source_url,entry_quality,details,required_new,intervention_f
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-29,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/m9jb9vovq9205zc/1362_entertainment_closed.pdf?dl=1'>link</a>,Unverified,Places of worship closed,required,"Leisure, entertainment, and religious venue closures"
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,Retail store closures (excluding essentials),2020-03-29,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/olep72d7l9e9qvo/1362_store_closed.pdf?dl=1'>link</a>,Unverified,Clarification on nonessential retail closures,required,Retail store closures (excluding essentials)
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,Public space closures,2020-03-20,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ri46pl6xhca4c8i/1362_public_space_closed.pdf?dl=1'>link</a>,Unverified,Jersey library closes,required,Public space closures
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,Limiting size of gatherings,2020-03-18,required,Strongly Implemented,entire population,required,NA,150,NA,NA,<a href='https://www.dropbox.com/s/dienj3jqgujkbc3/1362_social_group_limits.pdf?dl=1'>link</a>,Unverified,restricted public gatherings for the next ten weeks if they last for more than two days and involve 150 people or more in close contact,required,Limiting size of gatherings
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-26,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/4xtzpwjecfwa7nc/1362_restaurant_closed.pdf?dl=1'>link</a>,Unverified,restaurants to close,required,Restaurant closures (excluding takeout/delivery)
1362,2020-04-16T15:31:17Z,Yes,JEY,Jersey,NA,NA,NA,Quarantine of travelers,2020-02-10,recommended,Partially Implemented,NA,recommended,NA,NA,14,NA,<a href='https://www.dropbox.com/s/iga2nsns0owtihn/1362_quar_iso.pdf?dl=1'>link</a>,Unverified,"Those returning from Mainland China, Thailand, Japan, Republic of Korea, Hong Kong, Taiwan, Singapore, Malaysia, and Macau asked to selfisolate at home for 14 days regardless of whether they show symptoms.",recommended,Quarantine of travelers
1363,2020-04-16T15:41:13Z,Yes,JEY,Jersey,NA,NA,NA,Quarantine of travelers,2020-02-25,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/w31madgdssignod/1363_quar_iso.zip?dl=1'>link</a>,Unverified,changes to categories of countries that travelers recently have returned from; specific quarantine requirements for those recently returned from the affected hotel in Tenerife; contacts do not need to selfisolate if not showing symptoms,required,Quarantine of travelers
1364,2020-04-16T15:45:43Z,Yes,JEY,Jersey,NA,NA,NA,Quarantine of contacts confirmed cases,2020-03-14,recommended,Partially Implemented,NA,recommended,NA,NA,7,NA,<a href='https://www.dropbox.com/s/qdi76fq7xgonbw8/1364_quar_iso.pdf?dl=1'>link</a>,Unverified,Anyone with flulike symptoms should selfisolate for a minimum of 7 days until symptom free,recommended,Quarantine of contacts confirmed cases
1364,2020-04-16T15:45:43Z,Yes,JEY,Jersey,NA,NA,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-14,recommended,Partially Implemented,NA,recommended,NA,NA,7,NA,<a href='https://www.dropbox.com/s/qdi76fq7xgonbw8/1364_quar_iso.pdf?dl=1'>link</a>,Unverified,Anyone with flulike symptoms should selfisolate for a minimum of 7 days until symptom free,recommended,Quarantine of contacts suspected (symptomatic) cases
1365,2020-04-16T15:49:06Z,Yes,JEY,Jersey,NA,NA,NA,Nursery school closures,2020-03-24,partially closed,Partially Implemented,other subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/6e3a7o2wvzi3y4c/1365_school_closed.pdf?dl=1'>link</a>,Unverified,"Current advice from the Medical Officer for Health means that schools are being asked to continue to provide care for the designated children of critical workers from school nursery to Year 8, and vulnerable children from school nursery to Year 13.",required,Nursery school closures
1365,2020-04-16T15:49:06Z,Yes,JEY,Jersey,NA,NA,NA,Primary school closures,2020-03-24,partially closed,Partially Implemented,other subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/6e3a7o2wvzi3y4c/1365_school_closed.pdf?dl=1'>link</a>,Unverified,"Current advice from the Medical Officer for Health means that schools are being asked to continue to provide care for the designated children of critical workers from school nursery to Year 8, and vulnerable children from school nursery to Year 13.",required,Primary school closures
1365,2020-04-16T15:49:06Z,Yes,JEY,Jersey,NA,NA,NA,Household confinement,2020-03-26,partially restricted,Partially Implemented,other subpopulation,required,No,NA,NA,NA,<a href='https://www.dropbox.com/s/8km5dffp18orcet/1365_household_confined.pdf?dl=1'>link</a>,Unverified,"all Islanders aged 65 and over, and people with underlying medical conditions, must either adhere to a stricter form of social distancing or homeisolate to shield them from the spread of the Coronavirus.",required,Household confinement
1365,2020-04-16T15:49:06Z,Yes,JEY,Jersey,NA,NA,NA,Public space closures,2020-03-29,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5kvrds7jad9vogl/1365_public_space_closed.pdf?dl=1'>link</a>,Unverified,"Community centers, campsites, playgrounds, construction sites",required,Public space closures
1365,2020-04-16T15:49:06Z,Yes,JEY,Jersey,NA,NA,NA,Quarantine of travelers,2020-03-20,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/eml2k86obru5z02/1365_quar_iso.pdf?dl=1'>link</a>,Unverified,The guidance is that all travellers arriving in Jersey must now selfisolate for 14 days. This is regardless of whether they are displaying flulike symptoms or not.,required,Quarantine of travelers
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by air,2020-02-24,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rdulde4wjp8mk65/1366_closed_border.pdf?dl=1'>link</a>,Unverified,"Passengers who traveled to South Korea, the 3 provinces in Italy with COVID19Lombardy, Veneto, and Emilia Romagnain the past 14 days are not authorized to enter Mauricien territory.",required,Border closures for entering by air
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by land,2020-02-24,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rdulde4wjp8mk65/1366_closed_border.pdf?dl=1'>link</a>,Unverified,"Passengers who traveled to South Korea, the 3 provinces in Italy with COVID19Lombardy, Veneto, and Emilia Romagnain the past 14 days are not authorized to enter Mauricien territory.",required,Border closures for entering by land
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by sea,2020-02-24,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rdulde4wjp8mk65/1366_closed_border.pdf?dl=1'>link</a>,Unverified,"Passengers who traveled to South Korea, the 3 provinces in Italy with COVID19Lombardy, Veneto, and Emilia Romagnain the past 14 days are not authorized to enter Mauricien territory.",required,Border closures for entering by sea
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Retail store closures (excluding essentials),2020-03-25,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/sa5qqetelaempjh/1366_store_closed.jpg?dl=1'>link</a>,Unverified,"Supermarkets, stores, and cafes will be closed from 25 March to 31 March. If you break curfew, you have to pay 500 roupie and 6 months in prison.",required,Retail store closures (excluding essentials)
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Symptom screening when entering by air,2020-02-28,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/1aymm176oo5q7j5/1366_symp_screening.pdf?dl=1'>link</a>,Unverified,Health checks at airports/ports to ensure increased surveillance,required,Symptom screening when entering by air
1366,2020-04-16T15:57:37Z,Yes,MUS,Mauritius,NA,NA,NA,Symptom screening when entering by sea,2020-02-28,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/1aymm176oo5q7j5/1366_symp_screening.pdf?dl=1'>link</a>,Unverified,Health checks at airports/ports to ensure increased surveillance,required,Symptom screening when entering by sea
1367,2020-04-16T16:08:26Z,Yes,ESP,Spain,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-09,recommended,Partially Implemented,NA,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/c733jjo3796q2qn/1367_quar_iso.pdf?dl=1'>link</a>,Unverified,the Interterritorial Council of the National Health System agreed to include a series of nationwide measures to protect specific population groups in Spain Anyone starting to show respiratory symptoms and/or fever should stay at home and avoid visiting health clinics,recommended,Home isolation of suspected (symptomatic) cases
1368,2020-04-16T16:10:07Z,Yes,AFG,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<a href='NA'>link</a>,Unverified,NA,required,NA
1369,2020-04-16T16:12:01Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by air,2020-02-28,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5x5r2fx5s9uu9de/1369_closed_border.pdf?dl=1'>link</a>,Unverified,Any passenger who traveled through Italy (no longer limited to the 3 provinces) and Iran are not authorized to enter Mauritian territory.,required,Border closures for entering by air
1369,2020-04-16T16:12:01Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by land,2020-02-28,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5x5r2fx5s9uu9de/1369_closed_border.pdf?dl=1'>link</a>,Unverified,Any passenger who traveled through Italy (no longer limited to the 3 provinces) and Iran are not authorized to enter Mauritian territory.,required,Border closures for entering by land
1369,2020-04-16T16:12:01Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by sea,2020-02-28,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5x5r2fx5s9uu9de/1369_closed_border.pdf?dl=1'>link</a>,Unverified,Any passenger who traveled through Italy (no longer limited to the 3 provinces) and Iran are not authorized to enter Mauritian territory.,required,Border closures for entering by sea
1369,2020-04-16T16:12:01Z,Yes,MUS,Mauritius,NA,NA,NA,Household confinement,2020-03-24,partially restricted,Partially Implemented,other subpopulation,required,No,NA,NA,NA,<a href='https://www.dropbox.com/s/izmjccv3cd78awe/1369_household_confined.jpg?dl=1'>link</a>,Unverified,Handicap individuals and persons over 60 years of age will now be the only ones allowed in supermarkets between 0900 and 1000 hrs. Adjusted (read shorter) hours on the opening hours of other facilities open during confinement.,required,Household confinement
1369,2020-04-16T16:12:01Z,Yes,MUS,Mauritius,NA,NA,NA,Quarantine of travelers,2020-02-02,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/e2apjo41g3gzw8c/1369_quar_iso.pdf?dl=1'>link</a>,Unverified,"Mauritian nationals, residents, their spouse and children coming from china or having travelled through china within the last 14 days will be allowed entry in the republic of Mauritius and will be placed in quarantine.",required,Quarantine of travelers
1370,2020-04-16T16:21:56Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by air,2020-03-16,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2t3z6s95cc2aop5/1370_closed_border.pdf?dl=1'>link</a>,Unverified,Travelers from the Island of R'eunion in the past 14 days will not be authorized to enter Maurician territory,required,Border closures for entering by air
1370,2020-04-16T16:21:56Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by land,2020-03-16,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2t3z6s95cc2aop5/1370_closed_border.pdf?dl=1'>link</a>,Unverified,Travelers from the Island of R'eunion in the past 14 days will not be authorized to enter Maurician territory,required,Border closures for entering by land
1370,2020-04-16T16:21:56Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by sea,2020-03-16,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2t3z6s95cc2aop5/1370_closed_border.pdf?dl=1'>link</a>,Unverified,Travelers from the Island of R'eunion in the past 14 days will not be authorized to enter Maurician territory,required,Border closures for entering by sea
1370,2020-04-16T16:21:56Z,Yes,MUS,Mauritius,NA,NA,NA,Household confinement,2020-03-31,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,<a href='https://www.dropbox.com/s/10x9rgmbndiwbfm/1370_household_confined.jpg?dl=1'>link</a>,Unverified,Announced that the curfew (lockdown) will be extended until 15 April at 2000 hrs.,required,Household confinement
1370,2020-04-16T16:21:56Z,Yes,MUS,Mauritius,NA,NA,NA,Quarantine of travelers,2020-02-24,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/u2b5dljjyh7ix9h/1370_quar_iso.pdf?dl=1'>link</a>,Unverified,"Mauritians from South Korea, the 3 provinces in Italy with COVID19Lombardy, Veneto, and Emilia Romagnawill automatically be placed in quarantine. Passengers from Japan and Singapore who present symptoms, especially fever and cough, will be placed in quarantine.",required,Quarantine of travelers
1371,2020-04-16T16:27:48Z,Yes,ESP,Spain,NA,NA,NA,State of emergency,2020-03-14,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/u1j2xl04uewhdky/1371_state_of_emergency.pdf?dl=1'>link</a>,Unverified,"The government, at an extraordinary meeting of the Council of Ministers chaired by the President of the Government, Pedro S'anchez, approved the declaration of a state of emergency throughout the country for a period of 15 days to tackle the health emergency caused by coronavirus COVID19 in Spain.",required,State of emergency
1372,2020-04-16T16:27:51Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by air,2020-03-18,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/9dp2b0xozm9ux5f/1372_closed_border.pdf?dl=1'>link</a>,Unverified,"Anyone who has travelled through Europe, including the UK, Norway, and Switzerland, in the past 14 days, will not be allowed to enter Mauritian territory.",required,Border closures for entering by air
1372,2020-04-16T16:27:51Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by land,2020-03-18,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/9dp2b0xozm9ux5f/1372_closed_border.pdf?dl=1'>link</a>,Unverified,"Anyone who has travelled through Europe, including the UK, Norway, and Switzerland, in the past 14 days, will not be allowed to enter Mauritian territory.",required,Border closures for entering by land
1372,2020-04-16T16:27:51Z,Yes,MUS,Mauritius,NA,NA,NA,Border closures for entering by sea,2020-03-18,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/9dp2b0xozm9ux5f/1372_closed_border.pdf?dl=1'>link</a>,Unverified,"Anyone who has travelled through Europe, including the UK, Norway, and Switzerland, in the past 14 days, will not be allowed to enter Mauritian territory.",required,Border closures for entering by sea
1372,2020-04-16T16:27:51Z,Yes,MUS,Mauritius,NA,NA,NA,Quarantine of travelers,2020-02-29,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/amk2dewi7i7gf1s/1372_quar_iso.pdf?dl=1'>link</a>,Unverified,Mauritian citizens and residency who traveled through Italy (no longer limited to the 3 provinces) and Iran will be placed in automatic quarantine.,required,Quarantine of travelers
1374,2020-04-16T16:36:10Z,Yes,ESP,Spain,NA,NA,NA,Nursery school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ph1redfllnksd48/1374_school_closed.pdf?dl=1'>link</a>,Unverified,classroom activities will be suspended at all education levels in favor of online education activities during this period.,required,Nursery school closures
1374,2020-04-16T16:36:10Z,Yes,ESP,Spain,NA,NA,NA,Primary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ph1redfllnksd48/1374_school_closed.pdf?dl=1'>link</a>,Unverified,classroom activities will be suspended at all education levels in favor of online education activities during this period.,required,Primary school closures
1374,2020-04-16T16:36:10Z,Yes,ESP,Spain,NA,NA,NA,Secondary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ph1redfllnksd48/1374_school_closed.pdf?dl=1'>link</a>,Unverified,classroom activities will be suspended at all education levels in favor of online education activities during this period.,required,Secondary school closures
1374,2020-04-16T16:36:10Z,Yes,ESP,Spain,NA,NA,NA,Post-secondary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ph1redfllnksd48/1374_school_closed.pdf?dl=1'>link</a>,Unverified,classroom activities will be suspended at all education levels in favor of online education activities during this period.,required,Post-secondary school closures
1375,2020-04-16T16:40:05Z,No,USA,United States of America,USA.30_1,New Hampshire,NA,Primary school closures,2020-03-27,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/qtiqw9tjmd795vh/1375_school_closed.pdf?dl=1'>link</a>,Unverified,"Extended closure of all K12 schools until Monday, May 4, 2020.",required,Primary school closures
1375,2020-04-16T16:40:05Z,No,USA,United States of America,USA.30_1,New Hampshire,NA,Secondary school closures,2020-03-27,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/qtiqw9tjmd795vh/1375_school_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Secondary school closures
1375,2020-04-16T16:40:05Z,No,USA,United States of America,USA.30_1,New Hampshire,NA,Limiting size of gatherings,2020-03-23,required,Strongly Implemented,other subpopulation,required,NA,10,NA,NA,<a href='https://www.dropbox.com/s/rjmuiwznv8ncy15/1375_social_group_limits.pdf?dl=1'>link</a>,Unverified,"Prohibited gatherings of 10 people, excluding General court, daytoday operations for profit or notfor profit organizations, State Government, or urgent medical purposes (e.g. blood drives)",required,Limiting size of gatherings
1376,2020-04-16T16:40:46Z,No,ESP,Spain,ESP.8_1,Comunidad de Madrid,NA,"Leisure, entertainment, and religious venue closures",2020-04-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/em9nd11x9cdxelq/1376_entertainment_closed.pdf?dl=1'>link</a>,Unverified,"cultural, artistic, sporting or similar activities will be suspended during this period.",required,"Leisure, entertainment, and religious venue closures"
1377,2020-04-16T16:42:43Z,Yes,ESP,Spain,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/b334ocn4860epw6/1377_restaurant_closed.pdf?dl=1'>link</a>,Unverified,"catering outlets may only provide home delivery services,",required,Restaurant closures (excluding takeout/delivery)
1378,2020-04-16T16:50:24Z,Yes,ESP,Spain,NA,NA,NA,Border closures for entering by land,2020-03-16,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rjof8cwfqm4q9qi/1378_closed_border.pdf?dl=1'>link</a>,Unverified,"only Spanish citizens, residents in Spain, crossborder workers and those that can provide documentary evidence, causes of force majeure or an imperative need will be allowed into Spain by land borders.",required,Border closures for entering by land
1383,2020-04-16T17:09:02Z,Yes,MUS,Mauritius,NA,NA,NA,Quarantine of travelers,2020-03-04,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/ypett1tfbzwvpbm/1383_quar_iso.pdf?dl=1'>link</a>,Unverified,"Persons who traveled through France or Germany in the past 14 days will be placed in quarantine only if that person presents symptoms of fever, cough, or difficulty breathing.",required,Quarantine of travelers
1384,2020-04-16T17:10:20Z,Yes,ESP,Spain,NA,NA,NA,Border closures for entering by air,2020-03-22,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/luefmte0r0tqlwp/1384_closed_border.pdf?dl=1'>link</a>,Unverified,"The government has agreed to restrict access to travellers at Spains external borders, specifically at ports and airports. As from midnight on Sunday (between Sunday night and Monday morning), access will only be permitted at these border points, apart from Spaniards and residents in Spain, to a) Residents of the European Union or Schengen associated countries, who are heading directly to their place of residence.b) Holders of a longterm visa issued by a Member State or Schengen associated country heading to the latter.c) Crossborder workers.d) Healthcare professionals or those who look after the elderly travelling to exercise their profession.e) Personnel engaged in the transport of goods in the exercise of their profession and the necessary flight crew to perform commercial air transport activities.f) Diplomatic and consular staff, personnel working for international organisations, the armed forces and members of humanitarian organisations in the exercise of their duties.g) People travelling on duly accredited imperative family grounds.h) People that can provide documentary accreditation of grounds of force majeure or situations of need, or whose entry is permitted on humanitarian grounds.",required,Border closures for entering by air
1385,2020-04-16T17:10:45Z,Yes,MUS,Mauritius,NA,NA,NA,Quarantine of travelers,2020-03-16,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/a7kwksgfdxnaujg/1385_quar_iso.pdf?dl=1'>link</a>,Unverified,"Maurician citizens and residents will not be included in the travel ban, but will be placed into quarantine upon arrival from any country.",required,Quarantine of travelers
1386,2020-04-16T17:12:37Z,Yes,MUS,Mauritius,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-24,recommended,Partially Implemented,NA,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/lahutkubd5mkx9b/1386_quar_iso.png?dl=1'>link</a>,Unverified,If you have light symptoms stay home and selfisolate.,recommended,Home isolation of suspected (symptomatic) cases
1389,2020-04-16T17:22:34Z,Yes,ESP,Spain,NA,NA,NA,Testing of symptomatic individuals,2020-04-05,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/16o4x1ai15xi7c2/1389_testing_symp.pdf?dl=1'>link</a>,Unverified,Ministry of Health distributes 1 million rapid diagnostic tests among regional health authorities,required,Testing of symptomatic individuals
1390,2020-04-16T17:37:53Z,Yes,ESP,Spain,NA,NA,NA,State of emergency,2020-04-09,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/8ev70418ldtl4lq/1390_state_of_emergency.pdf?dl=1'>link</a>,Unverified,Extension of the State of Alarm until 26th April.,required,State of emergency
1393,2020-04-16T18:33:08Z,Yes,LIE,Liechtenstein,NA,NA,NA,Household confinement,2020-03-13,unrestricted,Not Implemented,NA,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2u9ap44z680paaw/1393_household_confined.pdf?dl=1'>link</a>,Unverified,Older people and people with preexisting conditions should stay at home.,recommended,Household confinement
1393,2020-04-16T18:33:08Z,Yes,LIE,Liechtenstein,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,open,Not Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/za2bvnzl1anwcgp/1393_entertainment_closed.pdf?dl=1'>link</a>,Unverified,Discotheques and nightclubs may not seat more than 50 peopleincluding personnel at the same time.This is until the 30.04.2020,required,"Leisure, entertainment, and religious venue closures"
1393,2020-04-16T18:33:08Z,Yes,LIE,Liechtenstein,NA,NA,NA,Limiting size of gatherings,2020-03-13,required,Strongly Implemented,entire population,required,NA,100,NA,NA,<a href='https://www.dropbox.com/s/zp7gi0aqeznptfu/1393_social_group_limits.pdf?dl=1'>link</a>,Unverified,Public and private events with more than 100 participants prohibited. This Measure applicable until 30 April 2020The government recommends that events with less than 100 people to postpone or cancel. Aperitifs or meals together at these events should be avoided.,required,Limiting size of gatherings
1393,2020-04-16T18:33:08Z,Yes,LIE,Liechtenstein,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-13,open,Not Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/48qxjt1arla218k/1393_restaurant_closed.pdf?dl=1'>link</a>,Unverified,"Restaurants, bars, discotheques and nightclubs may not seat more than 50 peopleincluding personnel at the same time. The limitation is until the 30.04.2020.",required,Restaurant closures (excluding takeout/delivery)
1393,2020-04-16T18:33:08Z,Yes,LIE,Liechtenstein,NA,NA,NA,Limiting number of patrons in restaurants,2020-03-13,required,Strongly Implemented,entire population,required,NA,50,NA,NA,<a href='https://www.dropbox.com/s/48qxjt1arla218k/1393_restaurant_closed.pdf?dl=1'>link</a>,Unverified,"Restaurants, bars, discotheques and nightclubs may not seat more than 50 peopleincluding personnel at the same time.The limitation is until the 30.04.2020.",required,Limiting number of patrons in restaurants
1395,2020-04-16T19:14:07Z,No,USA,United States of America,USA.26_1,Missouri,NA,Household confinement,2020-04-16,fully restricted,Strongly Implemented,entire population,required,Yes,NA,NA,NA,<a href='https://www.dropbox.com/s/ienklkroui28pmu/1395_household_confined.pdf?dl=1'>link</a>,Unverified,Order has been extended through May 3,required,Household confinement
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Nursery school closures,2020-03-30,closed,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/12133cuv77sdaf0/1396_school_closed.pdf?dl=1'>link</a>,Unverified,"This is yet another extension to the Directed Health Measure. It is now extended to the Panhandle Counties (Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties)  It will be in effect until May 11th unless renewed.From the press release, Additionally, schools in these areas are directed to operate without students in their buildings.  This restriction does not apply to school staff working in school buildings.  It also does not apply to daycares that may be operated at a school per the Governors executive order regarding childcare.From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons; customers or other invitees, excluding staff, in a single room or single space at the same time, including but not limited to, a school, daycare facility (including inhome facilities)...",required,Nursery school closures
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Primary school closures,2020-03-30,closed,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/12133cuv77sdaf0/1396_school_closed.pdf?dl=1'>link</a>,Unverified,"This is yet another extension to the Directed Health Measure. It is now extended to the Panhandle Counties (Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties)  It will be in effect until May 11th unless renewed.From the press release, Additionally, schools in these areas are directed to operate without students in their buildings.  This restriction does not apply to school staff working in school buildings.  It also does not apply to daycares that may be operated at a school per the Governors executive order regarding childcare.From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons; customers or other invitees, excluding staff, in a single room or single space at the same time, including but not limited to, a school, daycare facility (including inhome facilities)...",required,Primary school closures
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Secondary school closures,2020-03-30,closed,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/12133cuv77sdaf0/1396_school_closed.pdf?dl=1'>link</a>,Unverified,"This is yet another extension to the Directed Health Measure. It is now extended to the Panhandle Counties (Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties)  It will be in effect until May 11th unless renewed.From the press release, Additionally, schools in these areas are directed to operate without students in their buildings.  This restriction does not apply to school staff working in school buildings.  It also does not apply to daycares that may be operated at a school per the Governors executive order regarding childcare.From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons; customers or other invitees, excluding staff, in a single room or single space at the same time, including but not limited to, a school, daycare facility (including inhome facilities)...",required,Secondary school closures
