record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,details,required_new,intervention_f
903,2020-04-09T11:10:36Z,No,USA,United States of America,USA.11_1,Georgia,NA,State of emergency,2020-04-08,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,extended state of emergency through May 13,required,State of emergency
907,2020-04-09T11:35:14Z,No,USA,United States of America,USA.45_1,Utah,NA,Symptom screening when entering by air,2020-04-10,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,all entering the state must register with the state and give covid history and contact information,required,Symptom screening when entering by air
907,2020-04-09T11:35:14Z,No,USA,United States of America,USA.45_1,Utah,NA,Symptom screening when entering by land,2020-04-10,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,all entering the state must register with the state and give covid history and contact information,required,Symptom screening when entering by land
908,2020-04-09T11:36:42Z,Yes,USA,United States of America,NA,NA,NA,Testing of symptomatic individuals,2020-01-17,some,Partially Implemented,NA,NA,NA,NA,NA,travel history;contact with case,Fever and respiratory symptoms and travel to Wuhan or contact with suspected case; Fever or respiratory symptoms and close contact with confirmed case,required,Testing of symptomatic individuals
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Border closures for entering by air,2020-03-24,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"On March 23, 2020, the FAA approved the Governments request toPuerto Rico and determined that, as of Tuesday, March 24,2020 at 1159 p.m., all commercial airline flightsof passengers would start to land only at the airportLuis Munoz Marin from the United States of Americaor any international destination must remain in quarantine for a period offourteen (14) days or for the duration of your stay inPuerto Rico, whichever is shorter. In the case of a passenger with residence in Puerto Rico, it should remain in quarantine in your place of residence. https//www.estado.pr.gov/en/executiveorders/, EO2020030",required,Border closures for entering by air
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Border closures for entering by sea,2020-03-12,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,The Carnival Cruise Line said the government of Puerto Rico even denied a request to let Puerto Rican residents disembark despite the fact that no one has any influenzalike illness.,required,Border closures for entering by sea
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Nursery school closures,2020-03-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 13, 2020  Governor orders closing of schools.  escuela cerrado",required,Nursery school closures
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Primary school closures,2020-03-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 13, 2020  Governor orders closing of schools.",required,Primary school closures
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Secondary school closures,2020-03-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 13, 2020  Governor orders closing of schools.",required,Secondary school closures
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Post-secondary school closures,2020-03-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 13, 2020  Governor orders closing of schools.",required,Post-secondary school closures
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Limiting movement within borders,2020-03-15,fully restricted,Strongly Implemented,NA,NA,NA,NA,NA,NA,"March 15th 2020 Governor V'azquez issues an islandwide curfew through March 30 and closes all businesses not involved in food retail or wholesale businesses providing services through drivethru, carryout, or delivery only, including prepared foods, medications or medical equipment, pharmacies, supermarkets, gas stations, banking or financial institutions, nursing homes, or other businesses related to the food, medical products, or fuel supply chains fine 5,000 6mo prison. Source https//www.estado.pr.gov/en/executiveorders/, EO2020023	March 27, 2020  Governor Vazquez extends curfew, calling it a lock down.  Every citizen mush remain at their place of residence or shelter 24 hours a day, 7 days a week from March 31, 2020 to April 12, 2020. Exemptions between 500 AM and 700 PM  medical appointment, hospital, laboratories, or hospitalmedical centers; (b) in order to provide assistance, care, food, and transportation to senior citizens, minors, dependents, people with disabilities, or particularly vulnerable people who require medical or professional assistance, as long as proper precautions are taken to prevent infection; (c) to acquire food, pharmaceutical products, and essential supplies; (d) to visit a financial institution for emergency business;  https//www.estado.pr.gov/en/executiveorders/, EO2020029	March 27, 2020  This EO2020 029 adds additional restrictions.  Motorists are only allowed out (for emergency errands) based on the ending digit of their car license plate Mondays, Wednesdays, or Fridays, Tuesdays, Thursdays, or Saturdays. No one is allowed out on Sundays. 5000 fine or arrest.  https//www.estado.pr.gov/en/executiveorders/, EO2020029",required,Limiting movement within borders
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Household confinement,2020-03-15,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,"March 15th 2020 Governor V'azquez issues an islandwide curfew through March 30 and closes all businesses not involved in food retail or wholesale businesses providing services through drivethru, carryout, or delivery only, including prepared foods, medications or medical equipment, pharmacies, supermarkets, gas stations, banking or financial institutions, nursing homes, or other businesses related to the food, medical products, or fuel supply chains fine 5,000 6mo prison. Source https//www.estado.pr.gov/en/executiveorders/, EO2020023	March 27, 2020  Governor Vazquez extends curfew, calling it a lock down.  Every citizen mush remain at their place of residence or shelter 24 hours a day, 7 days a week from March 31, 2020 to April 12, 2020. Exemptions between 500 AM and 700 PM  medical appointment, hospital, laboratories, or hospitalmedical centers; (b) in order to provide assistance, care, food, and transportation to senior citizens, minors, dependents, people with disabilities, or particularly vulnerable people who require medical or professional assistance, as long as proper precautions are taken to prevent infection; (c) to acquire food, pharmaceutical products, and essential supplies; (d) to visit a financial institution for emergency business;  https//www.estado.pr.gov/en/executiveorders/, EO2020029	March 27, 2020  This EO2020 029 adds additional restrictions.  Motorists are only allowed out (for emergency errands) based on the ending digit of their car license plate Mondays, Wednesdays, or Fridays, Tuesdays, Thursdays, or Saturdays. No one is allowed out on Sundays. 5000 fine or arrest.  https//www.estado.pr.gov/en/executiveorders/, EO2020029",required,Household confinement
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Universal facemask policies,2020-04-07,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,"Until further notice, businesses prohibit entry to anyone not wearing some kind of face mask.https//www.estado.pr.gov/en/executiveorders/, EO2020032",required,Universal facemask policies
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,State of emergency,2020-03-12,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,"State of emergency was declared by the Governor on March 12, 2020.",required,State of emergency
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Quarantine of travelers,2020-03-24,required,Strongly Implemented,NA,required,NA,NA,14,NA,"all commercial airline flightsof passengers would start to land only at the airportLuis Munoz Marin from the United States of Americaor any international destination must remain in quarantine for a period offourteen (14) days or for the duration of your stay inPuerto Rico, whichever is shorter. In the case of a passenger with residence in Puerto Rico, it should remain in quarantine in your place of residence. https//www.estado.pr.gov/en/executiveorders/, EO2020030",required,Quarantine of travelers
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Quarantine of contacts confirmed cases,2020-03-24,required,Strongly Implemented,NA,required,NA,NA,14,NA,"all commercial airline flightsof passengers would start to land only at the airportLuis Munoz Marin from the United States of Americaor any international destination must remain in quarantine for a period offourteen (14) days or for the duration of your stay inPuerto Rico, whichever is shorter. In the case of a passenger with residence in Puerto Rico, it should remain in quarantine in your place of residence. https//www.estado.pr.gov/en/executiveorders/, EO2020030",required,Quarantine of contacts confirmed cases
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-15,required,Strongly Implemented,NA,required,NA,NA,14,NA,"all commercial airline flightsof passengers would start to land only at the airportLuis Munoz Marin from the United States of Americaor any international destination must remain in quarantine for a period offourteen (14) days or for the duration of your stay inPuerto Rico, whichever is shorter. In the case of a passenger with residence in Puerto Rico, it should remain in quarantine in your place of residence. https//www.estado.pr.gov/en/executiveorders/, EO2020030",required,Quarantine of contacts suspected (symptomatic) cases
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-15,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of suspected (symptomatic) cases
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Home isolation of non-hospitalized confirmed cases,2020-03-15,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of non-hospitalized confirmed cases
909,2020-04-09T11:42:18Z,No,PRI,Puerto Rico,NA,NA,NA,Home isolation of confirmed cases discharged from the hospital,2020-03-15,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of confirmed cases discharged from the hospital
910,2020-04-09T11:43:06Z,No,USA,United States of America,USA.27_1,Montana,NA,Limiting size of gatherings,2020-03-28,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,The Directive prohibits all public and private gatherings of any number of people occurring outside a household or place of residence.,required,Limiting size of gatherings
910,2020-04-09T11:43:06Z,No,USA,United States of America,USA.27_1,Montana,NA,Quarantine of travelers,2020-03-30,required,Strongly Implemented,NA,required,NA,NA,14,NA,Governor Bullock Directs 14Day Quarantine for Travelers Arriving in Montana From Another State or Country,required,Quarantine of travelers
911,2020-04-09T11:45:31Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Testing of symptomatic individuals,2020-04-03,some,Partially Implemented,NA,NA,NA,NA,NA,other,"any individual who has symptoms suggestive of COVID infection,exclusively at the request of the GP and the Family Pediatrician",required,Testing of symptomatic individuals
911,2020-04-09T11:45:31Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Testing of asymptomatic individuals,2020-04-03,some,Partially Implemented,NA,NA,NA,NA,NA,other,"perform rapid serological tests, due to the greater risk of exposure and theneed for protection of public health, as well as the current availability of tests, givingpriority towards all subjects concerning the following group or individual areasHealthcare workers and subjects operating in various capacities in companies and SRG bodies,  operators in private healthcare facilities and other bodies in the regional territory;Operators and guests of socialhealth and reception structures, with particular referenceto the RSA and RSD; Volunteer staff engaged in the emergency of health and social protection inkind;Farmacie; Personnel in charge of penitentiary institutes, with particular attention to health personnel Law enforcement and firefighters; Anyone, individually or in association, carries out a work or assistance activitysupport for the elderly and / or frail population;",required,Testing of asymptomatic individuals
912,2020-04-09T11:56:39Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Testing of asymptomatic individuals,2020-03-25,some,Partially Implemented,NA,NA,NA,NA,NA,other potential exposure,"use of the rapid serological test against, infirst of all, of the health personnel and towards GPs / PLS and continuity doctorscare operating within COVID19 hospitals, for the majoritylevel of risk, to which the staff is exposed, in order to evaluate possible usesin the current situation and the possible consequent preventive actions econtainment of the virus;",required,Testing of asymptomatic individuals
914,2020-04-09T12:38:47Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts confirmed cases,2020-03-10,required,Strongly Implemented,NA,required,NA,NA,14,NA,"for subjects who have had close contacts (as definedby the current provisions of the Ministry of Health) with probable cases orconfirmed diffuse infectious disease COVID19, as identifiedfrom the epidemiological investigation of the Public Hygiene Services, theprocedures, in this case and against those who tested positive for the virus, theTerritorially competent Public Hygiene Service provides forquarantine prescription, with active surveillance for a maximum period of14 days, notifying the Mayor, as Health Authorityterritorially competent",required,Quarantine of contacts confirmed cases
914,2020-04-09T12:38:47Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-10,required,Strongly Implemented,NA,required,NA,NA,14,NA,"for subjects who have had close contacts (as definedby the current provisions of the Ministry of Health) with probable cases orconfirmed diffuse infectious disease COVID19, as identifiedfrom the epidemiological investigation of the Public Hygiene Services, theprocedures, in this case and against those who tested positive for the virus, theTerritorially competent Public Hygiene Service provides forquarantine prescription, with active surveillance for a maximum period of14 days, notifying the Mayor, as Health Authorityterritorially competent",required,Quarantine of contacts suspected (symptomatic) cases
916,2020-04-09T12:46:30Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of travelers,2020-03-09,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"To anyone who enters Tuscany, or has entered it in the last fourteendays, after staying in areas at epidemiological risk, as identifiedby the World Health Organization, or in the regions and provinces, referred to in art.1of the Prime Ministerial Decree of 8 March 2020 or to those that could be identified with subsequent onesmeasures at national level, it is mandatory to proceed with fiduciary isolationvoluntary from the day of the last exposure, communicating this circumstance, especially inpresence of symptoms, if resident or domiciled in Tuscany, to your GP or PLS, otherwiseto the unique number of the reference USL Company",required,Quarantine of travelers
916,2020-04-09T12:46:30Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-09,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"To anyone who enters Tuscany, or has entered it in the last fourteendays, after staying in areas at epidemiological risk, as identifiedby the World Health Organization, or in the regions and provinces, referred to in art.1of the Prime Ministerial Decree of 8 March 2020 or to those that could be identified with subsequent onesmeasures at national level, it is mandatory to proceed with fiduciary isolationvoluntary from the day of the last exposure, communicating this circumstance, especially inpresence of symptoms, if resident or domiciled in Tuscany, to your GP or PLS, otherwiseto the unique number of the reference USL Company",required,Quarantine of contacts suspected (symptomatic) cases
917,2020-04-09T12:54:36Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Testing of symptomatic individuals,2020-03-06,some,Partially Implemented,NA,NA,NA,NA,NA,other,"The execution of nasopharyngeal swabs, for the search for Covid19 is carried to all patients who access hospital with flulike symptoms",required,Testing of symptomatic individuals
918,2020-04-09T13:05:54Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Testing of symptomatic individuals,2020-03-02,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,"Diagnostic tests to check positivity for SARSCoV2 are performedexclusively on suspected cases, as defined by current national provisions.",required,Testing of symptomatic individuals
918,2020-04-09T13:05:54Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts confirmed cases,2020-03-02,required,Strongly Implemented,NA,required,NA,NA,14,NA,"for subjects who have had close contacts (as defined by current provisionsof the Ministry of Health) with probable or confirmed cases of diffusive infectious diseaseCOVID19, as identified by the epidemiological investigation of the Hygiene ServicesPublish, the procedures referred to in this paragraph, letter b), points ii) andfollowing, specifying that, in this case, the Public Hygiene Service territoriallycompetent proposes to the Mayor the adoption of an ordinance for the disposition of thequarantine, with active surveillance for a maximum period of 14 days, according to the scheme,referred to in Annex 2, by sending the same proposal, for information, to the Prefect;",required,Quarantine of contacts confirmed cases
918,2020-04-09T13:05:54Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-02,required,Strongly Implemented,NA,required,NA,NA,14,NA,"for subjects who have had close contacts (as defined by current provisionsof the Ministry of Health) with probable or confirmed cases of diffusive infectious diseaseCOVID19, as identified by the epidemiological investigation of the Hygiene ServicesPublish, the procedures referred to in this paragraph, letter b), points ii) andfollowing, specifying that, in this case, the Public Hygiene Service territoriallycompetent proposes to the Mayor the adoption of an ordinance for the disposition of thequarantine, with active surveillance for a maximum period of 14 days, according to the scheme,referred to in Annex 2, by sending the same proposal, for information, to the Prefect;",required,Quarantine of contacts suspected (symptomatic) cases
919,2020-04-09T13:09:32Z,Yes,TZA,Tanzania United Republic of,NA,NA,NA,Limiting movement within borders,2020-03-26,partially restricted,Partially Implemented,entire population,NA,NA,NA,NA,NA,"Prime Minister urged citizens to avoid unnecessary travel and congestion, even the market and bus stations unless it is essential. Allow space for one another",required,Limiting movement within borders
919,2020-04-09T13:09:32Z,Yes,TZA,Tanzania United Republic of,NA,NA,NA,Limiting size of gatherings,2020-03-17,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,"Prime Minister urged citizens to avoid unnecessary travel and congestion, even the market and bus stations unless it is essential. Allow space for one",required,Limiting size of gatherings
921,2020-04-09T13:17:58Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of travelers,2020-02-21,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"subjects who have had close contact with confirmed cases of diffuse infectious diseaseCOVID19, or those who, in the last 14 days, have entered Italy after havingstayed in the areas of China affected by the epidemic, as identified by WHO they mustcommunicate your personal data and precisely name, surname, address, domicile and number ofphone.b) For subjects who have had close contact with confirmed cases of diffusive infectious diseaseCOVID19 the quarantine measure is ordered by the territorially competent healthcare companywith active surveillance.c) For subjects who, in the last 14 days, entered Italy after having stayedin the areas of China affected by the epidemic, the healthcare company adopts the measure of permanencetrustee home with active surveillance",required,Quarantine of travelers
921,2020-04-09T13:17:58Z,No,ITA,Italy,ITA.16_1,Toscana,NA,Quarantine of contacts confirmed cases,2020-02-21,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"subjects who have had close contact with confirmed cases of diffuse infectious diseaseCOVID19, or those who, in the last 14 days, have entered Italy after havingstayed in the areas of China affected by the epidemic, as identified by WHO they mustcommunicate your personal data and precisely name, surname, address, domicile and number ofphone.b) For subjects who have had close contact with confirmed cases of diffusive infectious diseaseCOVID19 the quarantine measure is ordered by the territorially competent healthcare companywith active surveillance.c) For subjects who, in the last 14 days, entered Italy after having stayedin the areas of China affected by the epidemic, the healthcare company adopts the measure of permanencetrustee home with active surveillance",required,Quarantine of contacts confirmed cases
922,2020-04-09T14:06:01Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Nursery school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Nursery school closures
922,2020-04-09T14:06:01Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Primary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Primary school closures
922,2020-04-09T14:06:01Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Secondary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Secondary school closures
922,2020-04-09T14:06:01Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Post-secondary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Post-secondary school closures
922,2020-04-09T14:06:01Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Household confinement,2020-03-12,fully restricted,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Household confinement
923,2020-04-09T14:10:28Z,No,USA,United States of America,USA.1_1,Alabama,NA,Nursing home/long-term care closures,2020-03-19,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"5. Effective immediately March 19, 2020, all Hospitals and Nursing Home/Long Term Care Facilities (including Assisted Living and Specialty Care Assisted Living Facilities) shall prohibit visitation of all visitors and nonessential health care personnel, except for certain compassionate care situations such as maternity and endoflife.",required,Nursing home/long-term care closures
924,2020-04-09T14:16:24Z,No,USA,United States of America,USA.47_1,Virginia,NA,Quarantine of contacts confirmed cases,2020-03-23,required,Strongly Implemented,NA,required,NA,NA,14,NA,"Guidelines on Releasing Cases and Contacts from Home Isolation and Quarantine has 5 categories2.	Household Contacts  Must be quarantined while the person is home sick and for 14 days after the person has been afebrile and feeling well.3. NonHousehold Contacts  Must be quarantined for 14 days from the date of last contact with the case.5. Healthcare Personnel Contacts  Must be quarantined and excluded from work for 14 days from the date of last exposure to the patient. To mitigate HCP staffing shortages, facilities could consider allowing asymptomatic HCP who have had an exposure to a COVID19 patient to continue to work after options to improve staffing have been exhausted and in consultation with their occupation health programs.",required,Quarantine of contacts confirmed cases
924,2020-04-09T14:16:24Z,No,USA,United States of America,USA.47_1,Virginia,NA,Home isolation of suspected (symptomatic) cases,2020-03-23,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"Guidelines on Releasing Cases and Contacts from Home Isolation and Quarantine has 5 categories1. 	Confirmed & Suspected Cases  Must be isolated for at least 7 days since symptoms first appeared and can be released after afebrile and feeling well (without feverreducing medication) for at least 72 hours4. 	Healthcare Personnel Cases  Must be isolated and excluded from work until at least 7 days since symptoms first appeared and after afebrile and feeling well for at least 72 hours. Return to work practices and restrictions until 14 days after onset date 1) wear a facemask; 2) restrict contact with severely immunocompromised patients; 3) adhere to hygiene, and 4) selfmonitor for symptoms.",required,Home isolation of suspected (symptomatic) cases
924,2020-04-09T14:16:24Z,No,USA,United States of America,USA.47_1,Virginia,NA,Home isolation of non-hospitalized confirmed cases,2020-03-23,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"Guidelines on Releasing Cases and Contacts from Home Isolation and Quarantine has 5 categories1. 	Confirmed & Suspected Cases  Must be isolated for at least 7 days since symptoms first appeared and can be released after afebrile and feeling well (without feverreducing medication) for at least 72 hours4. 	Healthcare Personnel Cases  Must be isolated and excluded from work until at least 7 days since symptoms first appeared and after afebrile and feeling well for at least 72 hours. Return to work practices and restrictions until 14 days after onset date 1) wear a facemask; 2) restrict contact with severely immunocompromised patients; 3) adhere to hygiene, and 4) selfmonitor for symptoms.",required,Home isolation of non-hospitalized confirmed cases
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Limiting movement within borders,2020-03-31,partially restricted,Partially Implemented,entire population,NA,NA,NA,NA,NA,"A 14day 7pm6.30am curfew across the countryFactory owners, and Construction sites should arrange for essential workers to camp near their premises/sitesUnavoidable health issues, permission can be sought from the Residence District Commissioner (RDC) to use private transport to take such a person to hospital.Market sellers must not go home during the 14 day curfew and should arrange to stay nearby for the fortnight.",required,Limiting movement within borders
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Household confinement,2020-03-18,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,"Anybody with a cough or cold should not go into public. You should selfisolate yourself or be isolated by force, if you are not responsible enough to govern yourself for the general good.",required,Household confinement
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Quarantine of travelers,2020-02-06,required,Strongly Implemented,NA,required,NA,NA,14,NA,"February 6, 2020Over 100 people traveling from China quarantined after presenting symptoms of COVID19. It involves holding people in their homes.March 16, 2020Suspected cases quarantined",required,Quarantine of travelers
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Quarantine of contacts confirmed cases,2020-02-06,required,Strongly Implemented,NA,required,NA,NA,14,NA,"February 6, 2020Over 100 people traveling from China quarantined after presenting symptoms of COVID19. It involves holding people in their homes.March 16, 2020Suspected cases quarantined",required,Quarantine of contacts confirmed cases
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Quarantine of contacts suspected (symptomatic) cases,2020-02-06,required,Strongly Implemented,NA,required,NA,NA,14,NA,"February 6, 2020Over 100 people traveling from China quarantined after presenting symptoms of COVID19. It involves holding people in their homes.March 16, 2020Suspected cases quarantined",required,Quarantine of contacts suspected (symptomatic) cases
925,2020-04-09T14:19:01Z,Yes,UGA,Uganda,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-18,required,Strongly Implemented,NA,required,NA,NA,NA,NA,"Actually these are Institutional isolations/quarantines.All returning Ugandans to be put in a mandatory quarantine in a designated place but they will pay the cost for their institutional quarantine  food, etc. Cost is 100 per day",required,Home isolation of suspected (symptomatic) cases
926,2020-04-09T14:35:35Z,Yes,USA,United States of America,NA,NA,NA,Testing of symptomatic individuals,2020-02-01,some,Partially Implemented,NA,NA,NA,NA,NA,travel history;contact with case,"Fever OR respiratory symptoms AND close contact with confirmed case; Fever AND respiratory symptoms AND history of travel to Hubei Province, China; Fever AND respiratory symptoms AND needing hospitalization AND history of travel to China",required,Testing of symptomatic individuals
927,2020-04-09T14:53:59Z,Yes,USA,United States of America,NA,NA,NA,Testing of symptomatic individuals,2020-02-28,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;hospitalization;travel history;contact with case,Fever OR respiratory symptoms AND close contact with a confirmed case; Fever AND respiratory symptoms AND history of travel to affected area; Fever with severe respiratory symptoms requiring hospitalization,required,Testing of symptomatic individuals
929,2020-04-09T14:55:47Z,Yes,USA,United States of America,NA,NA,NA,Testing of symptomatic individuals,2020-03-04,some,Partially Implemented,NA,NA,NA,NA,NA,age;symptom severity;comorbidity;hospitalization;travel history;contact with case;other,Other  health care workersExpanded testing to a wider range of symptomatic patients (according to site the only update on 3/9 was the reorganization of the guidelines so the updates in this 3/8 report reflect the changes on 3/4),required,Testing of symptomatic individuals
930,2020-04-09T14:57:52Z,Yes,USA,United States of America,NA,NA,NA,Testing of symptomatic individuals,2020-03-24,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All can be tested but with priorities 1. Hospitalized and health care workers, 2. First responders, age, comorbidities, long term care facilities, 3. Critical workers and other individuals with symptoms",required,Testing of symptomatic individuals
930,2020-04-09T14:57:52Z,Yes,USA,United States of America,NA,NA,NA,Testing of asymptomatic individuals,2020-03-24,some,Partially Implemented,NA,NA,NA,NA,NA,other,Other  health care workersThis is low priority but allowed according to the new guidance,required,Testing of asymptomatic individuals
930,2020-04-09T14:57:52Z,Yes,USA,United States of America,NA,NA,NA,Universal facemask policies,2020-04-03,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,"CDC recommends wearing cloth face coverings in public settings where other social distancing measures are difficult to maintain (e.g., grocery stores and pharmacies) especially in areas of significant communitybased transmission.",recommended,Universal facemask policies
931,2020-04-09T15:00:55Z,No,USA,United States of America,USA.31_1,New Jersey,NA,Public space closures,2020-04-07,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,Closure of all state parks and forests,required,Public space closures
931,2020-04-09T15:00:55Z,No,USA,United States of America,USA.31_1,New Jersey,NA,Testing of symptomatic individuals,2020-02-28,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;hospitalization;travel history;contact with case,Fever OR respiratory symptoms AND close contact with a confirmed case; Fever AND respiratory symptoms AND history of travel to affected area; Fever with severe respiratory symptoms requiring hospitalization; Same as national guidelines,required,Testing of symptomatic individuals
931,2020-04-09T15:00:55Z,No,USA,United States of America,USA.31_1,New Jersey,NA,Universal facemask policies,2020-04-10,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,"Require workers and customers to wear cloth face coverings while on the premises, except where doing so would inhibit that individuals health or where the individual is under two years of age.",required,Universal facemask policies
932,2020-04-09T15:05:35Z,No,USA,United States of America,USA.31_1,New Jersey,NA,Testing of symptomatic individuals,2020-04-06,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All symptomatic patients can be tested with priorities 1. Hospitalized and health care workers, 2. First responders, age, comorbidities, long term care facilities, 3. Critical workers and other individuals with symptoms; Same as national guidelines",required,Testing of symptomatic individuals
932,2020-04-09T15:05:35Z,No,USA,United States of America,USA.31_1,New Jersey,NA,Testing of asymptomatic individuals,2020-04-06,some,Partially Implemented,NA,NA,NA,NA,NA,other,Other  health care workers; Low priority but allowed; same as national guidelines,required,Testing of asymptomatic individuals
933,2020-04-09T15:08:10Z,No,USA,United States of America,USA.39_1,Pennsylvania,NA,Testing of symptomatic individuals,2020-02-28,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;hospitalization;travel history;contact with case,For public testing (private labs have different guidence) Fever OR respiratory symptoms AND close contact with a confirmed case; Fever AND respiratory symptoms AND history of travel to affected area; Fever with severe respiratory symptoms requiring hospitalization; Same as national guidelines,required,Testing of symptomatic individuals
934,2020-04-09T15:09:55Z,No,USA,United States of America,USA.39_1,Pennsylvania,NA,Testing of symptomatic individuals,2020-03-14,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;hospitalization;contact with case;other,"Other  health care worker; those living in congregate settingsFor public testing (private labs have different guidance) Removed travel and added health care, congregate settings (nursing homes and long term care facilities)",required,Testing of symptomatic individuals
